Local time,Open,High,Low,Close,Volume
19.06.2018 21:00:00.000 GMT+0100,1.31748,1.31819,1.31710,1.31726,2659.23
19.06.2018 22:00:00.000 GMT+0100,1.31728,1.31777,1.31689,1.31722,1941.14
19.06.2018 23:00:00.000 GMT+0100,1.31720,1.31727,1.31687,1.31710,1433.02
20.06.2018 00:00:00.000 GMT+0100,1.31710,1.31774,1.31700,1.31728,1344.97
20.06.2018 01:00:00.000 GMT+0100,1.31728,1.31739,1.31597,1.31598,2747.6699
20.06.2018 02:00:00.000 GMT+0100,1.31598,1.31700,1.31552,1.31643,3235.9099
20.06.2018 03:00:00.000 GMT+0100,1.31643,1.31691,1.31586,1.31632,3223.45
20.06.2018 04:00:00.000 GMT+0100,1.31632,1.31646,1.31560,1.31601,2544.22
20.06.2018 05:00:00.000 GMT+0100,1.31604,1.31615,1.31535,1.31585,2480.5801
20.06.2018 06:00:00.000 GMT+0100,1.31585,1.31694,1.31563,1.31645,3444.3501
20.06.2018 07:00:00.000 GMT+0100,1.31647,1.31754,1.31458,1.31554,7083.1699
20.06.2018 08:00:00.000 GMT+0100,1.31554,1.31726,1.31514,1.31617,10224.54
20.06.2018 09:00:00.000 GMT+0100,1.31617,1.31644,1.31476,1.31596,10791.1699
20.06.2018 10:00:00.000 GMT+0100,1.31594,1.31682,1.31527,1.31562,8123.4102
20.06.2018 11:00:00.000 GMT+0100,1.31562,1.31689,1.31528,1.31577,8912.5195
20.06.2018 12:00:00.000 GMT+0100,1.31577,1.31890,1.31528,1.31801,7841.0098
20.06.2018 13:00:00.000 GMT+0100,1.31801,1.31950,1.31710,1.31940,10714.71
20.06.2018 14:00:00.000 GMT+0100,1.31942,1.32047,1.31817,1.31920,13417.3604
20.06.2018 15:00:00.000 GMT+0100,1.31923,1.31976,1.31705,1.31758,13512.8301
20.06.2018 16:00:00.000 GMT+0100,1.31758,1.32170,1.31737,1.32105,10381.8604
20.06.2018 17:00:00.000 GMT+0100,1.32105,1.32143,1.31914,1.31955,8248.6396
20.06.2018 18:00:00.000 GMT+0100,1.31958,1.31960,1.31841,1.31875,4638.5098
20.06.2018 19:00:00.000 GMT+0100,1.31875,1.31912,1.31736,1.31862,6831
20.06.2018 20:00:00.000 GMT+0100,1.31860,1.31871,1.31790,1.31816,4136.1802
20.06.2018 21:00:00.000 GMT+0100,1.31816,1.31863,1.31686,1.31691,3818.47
20.06.2018 22:00:00.000 GMT+0100,1.31689,1.31767,1.31681,1.31746,3657.21
20.06.2018 23:00:00.000 GMT+0100,1.31744,1.31775,1.31720,1.31724,1397.5601
21.06.2018 00:00:00.000 GMT+0100,1.31729,1.31753,1.31684,1.31718,1182.08
21.06.2018 01:00:00.000 GMT+0100,1.31718,1.31731,1.31670,1.31710,2530.46
21.06.2018 02:00:00.000 GMT+0100,1.31708,1.31713,1.31590,1.31651,4833.6802
21.06.2018 03:00:00.000 GMT+0100,1.31650,1.31713,1.31629,1.31642,3156.1799
21.06.2018 04:00:00.000 GMT+0100,1.31642,1.31646,1.31558,1.31622,4046.3601
21.06.2018 05:00:00.000 GMT+0100,1.31622,1.31627,1.31505,1.31538,3397.25
21.06.2018 06:00:00.000 GMT+0100,1.31541,1.31545,1.31410,1.31497,4414.29
21.06.2018 07:00:00.000 GMT+0100,1.31495,1.31504,1.31290,1.31297,8436.4697
21.06.2018 08:00:00.000 GMT+0100,1.31299,1.31544,1.31251,1.31465,13955.5898
21.06.2018 09:00:00.000 GMT+0100,1.31463,1.31478,1.31090,1.31107,17084.75
21.06.2018 10:00:00.000 GMT+0100,1.31105,1.31210,1.31018,1.31101,15265.8896
21.06.2018 11:00:00.000 GMT+0100,1.31099,1.31399,1.31032,1.31331,11015.2197
21.06.2018 12:00:00.000 GMT+0100,1.31332,1.32275,1.31329,1.32164,20534.7402
21.06.2018 13:00:00.000 GMT+0100,1.32164,1.32560,1.32010,1.32427,18870.2402
21.06.2018 14:00:00.000 GMT+0100,1.32428,1.32585,1.32348,1.32485,17657.1406
21.06.2018 15:00:00.000 GMT+0100,1.32481,1.32698,1.32338,1.32570,17908.2305
21.06.2018 16:00:00.000 GMT+0100,1.32566,1.32604,1.32456,1.32514,12139.3896
21.06.2018 17:00:00.000 GMT+0100,1.32512,1.32517,1.32390,1.32479,8065.7202
21.06.2018 18:00:00.000 GMT+0100,1.32480,1.32563,1.32417,1.32552,5378.0498
21.06.2018 19:00:00.000 GMT+0100,1.32552,1.32628,1.32509,1.32550,5277
21.06.2018 20:00:00.000 GMT+0100,1.32550,1.32552,1.32410,1.32442,4816.9199
21.06.2018 21:00:00.000 GMT+0100,1.32442,1.32475,1.32336,1.32343,2610.3501
21.06.2018 22:00:00.000 GMT+0100,1.32424,1.32498,1.32337,1.32440,5539.5898
21.06.2018 23:00:00.000 GMT+0100,1.32438,1.32464,1.32376,1.32464,1520.48
22.06.2018 00:00:00.000 GMT+0100,1.32464,1.32497,1.32441,1.32446,1598.67
22.06.2018 01:00:00.000 GMT+0100,1.32445,1.32599,1.32444,1.32580,3672.72
22.06.2018 02:00:00.000 GMT+0100,1.32580,1.32594,1.32516,1.32538,4103.5298
22.06.2018 03:00:00.000 GMT+0100,1.32536,1.32587,1.32536,1.32566,3351.24
22.06.2018 04:00:00.000 GMT+0100,1.32567,1.32670,1.32554,1.32637,2976.1499
22.06.2018 05:00:00.000 GMT+0100,1.32637,1.32663,1.32597,1.32625,2605.3501
22.06.2018 06:00:00.000 GMT+0100,1.32624,1.32818,1.32623,1.32739,4181.52
22.06.2018 07:00:00.000 GMT+0100,1.32739,1.32932,1.32634,1.32871,9033.0498
22.06.2018 08:00:00.000 GMT+0100,1.32881,1.32988,1.32821,1.32845,12705.9102
22.06.2018 09:00:00.000 GMT+0100,1.32845,1.33113,1.32768,1.33080,11632.3096
22.06.2018 10:00:00.000 GMT+0100,1.33080,1.33146,1.32953,1.32960,11685.3301
22.06.2018 11:00:00.000 GMT+0100,1.32961,1.32994,1.32793,1.32990,11996.0801
22.06.2018 12:00:00.000 GMT+0100,1.32989,1.33004,1.32770,1.32809,8526.8398
22.06.2018 13:00:00.000 GMT+0100,1.32810,1.32923,1.32772,1.32896,11487.1602
22.06.2018 14:00:00.000 GMT+0100,1.32896,1.33001,1.32677,1.32758,13916.9102
22.06.2018 15:00:00.000 GMT+0100,1.32757,1.32776,1.32490,1.32707,14276.0195
22.06.2018 16:00:00.000 GMT+0100,1.32709,1.32761,1.32534,1.32559,7755.3901
22.06.2018 17:00:00.000 GMT+0100,1.32556,1.32693,1.32504,1.32521,6313.0601
22.06.2018 18:00:00.000 GMT+0100,1.32520,1.32661,1.32497,1.32631,4880.9399
22.06.2018 19:00:00.000 GMT+0100,1.32631,1.32642,1.32457,1.32610,4252.5498
22.06.2018 20:00:00.000 GMT+0100,1.32613,1.32643,1.32563,1.32565,4015.1899
22.06.2018 21:00:00.000 GMT+0100,1.32564,1.32651,1.32562,1.32593,4419.9199
22.06.2018 22:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
22.06.2018 23:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 00:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 01:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 02:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 03:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 04:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 05:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 06:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 07:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 08:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 09:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 10:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 11:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 12:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 13:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 14:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 15:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 16:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 17:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 18:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 19:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 20:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 21:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 22:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 23:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 00:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 01:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 02:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 03:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 04:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 05:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 06:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 07:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 08:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 09:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 10:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 11:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 12:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 13:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 14:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 15:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 16:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 17:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 18:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 19:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 20:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 21:00:00.000 GMT+0100,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 22:00:00.000 GMT+0100,1.32490,1.32681,1.32486,1.32649,3665.0601
24.06.2018 23:00:00.000 GMT+0100,1.32650,1.32711,1.32332,1.32679,2477.6101
25.06.2018 00:00:00.000 GMT+0100,1.32681,1.32707,1.32605,1.32611,2339.8799
25.06.2018 01:00:00.000 GMT+0100,1.32615,1.32632,1.32493,1.32585,4945.3701
25.06.2018 02:00:00.000 GMT+0100,1.32585,1.32623,1.32527,1.32609,7569.0898
25.06.2018 03:00:00.000 GMT+0100,1.32608,1.32614,1.32495,1.32528,5482.9902
25.06.2018 04:00:00.000 GMT+0100,1.32528,1.32635,1.32509,1.32624,4409.6499
25.06.2018 05:00:00.000 GMT+0100,1.32624,1.32643,1.32598,1.32609,3516.0601
25.06.2018 06:00:00.000 GMT+0100,1.32609,1.32640,1.32492,1.32538,4744.4102
25.06.2018 07:00:00.000 GMT+0100,1.32539,1.32571,1.32373,1.32392,8938.5703
25.06.2018 08:00:00.000 GMT+0100,1.32392,1.32473,1.32212,1.32446,11139.7305
25.06.2018 09:00:00.000 GMT+0100,1.32442,1.32669,1.32400,1.32441,9938.5098
25.06.2018 10:00:00.000 GMT+0100,1.32440,1.32471,1.32263,1.32405,7546.21
25.06.2018 11:00:00.000 GMT+0100,1.32404,1.32567,1.32271,1.32559,7925.3101
25.06.2018 12:00:00.000 GMT+0100,1.32555,1.32832,1.32500,1.32832,10022.6699
25.06.2018 13:00:00.000 GMT+0100,1.32830,1.32893,1.32716,1.32728,10472.29
25.06.2018 14:00:00.000 GMT+0100,1.32727,1.32889,1.32706,1.32756,9744.6797
25.06.2018 15:00:00.000 GMT+0100,1.32752,1.32840,1.32559,1.32688,10322.6504
25.06.2018 16:00:00.000 GMT+0100,1.32690,1.32749,1.32626,1.32714,8533.4902
25.06.2018 17:00:00.000 GMT+0100,1.32714,1.32754,1.32609,1.32653,7216.21
25.06.2018 18:00:00.000 GMT+0100,1.32652,1.32738,1.32628,1.32725,3639.0901
25.06.2018 19:00:00.000 GMT+0100,1.32725,1.32904,1.32723,1.32784,4473.6899
25.06.2018 20:00:00.000 GMT+0100,1.32784,1.32881,1.32759,1.32771,5331.4902
25.06.2018 21:00:00.000 GMT+0100,1.32771,1.32817,1.32750,1.32764,2080.4099
25.06.2018 22:00:00.000 GMT+0100,1.32766,1.32840,1.32748,1.32795,3010.3401
25.06.2018 23:00:00.000 GMT+0100,1.32795,1.32836,1.32788,1.32813,898.9
26.06.2018 00:00:00.000 GMT+0100,1.32813,1.32838,1.32765,1.32771,1916.9301
26.06.2018 01:00:00.000 GMT+0100,1.32774,1.32839,1.32752,1.32770,4872.5698
26.06.2018 02:00:00.000 GMT+0100,1.32773,1.32814,1.32730,1.32786,5731
26.06.2018 03:00:00.000 GMT+0100,1.32786,1.32899,1.32786,1.32869,5001.2998
26.06.2018 04:00:00.000 GMT+0100,1.32871,1.32885,1.32815,1.32818,4316.1001
26.06.2018 05:00:00.000 GMT+0100,1.32818,1.32918,1.32816,1.32887,2537.74
26.06.2018 06:00:00.000 GMT+0100,1.32887,1.32895,1.32815,1.32822,3693.49
26.06.2018 07:00:00.000 GMT+0100,1.32822,1.32870,1.32629,1.32700,7907.1299
26.06.2018 08:00:00.000 GMT+0100,1.32703,1.32848,1.32648,1.32746,11729.5098
26.06.2018 09:00:00.000 GMT+0100,1.32745,1.32757,1.32555,1.32619,12887.0996
26.06.2018 10:00:00.000 GMT+0100,1.32618,1.32690,1.32065,1.32310,16712.2598
26.06.2018 11:00:00.000 GMT+0100,1.32308,1.32434,1.32267,1.32401,11690.79
26.06.2018 12:00:00.000 GMT+0100,1.32399,1.32492,1.32340,1.32439,11581.9199
26.06.2018 13:00:00.000 GMT+0100,1.32436,1.32548,1.32358,1.32421,11506.0898
26.06.2018 14:00:00.000 GMT+0100,1.32422,1.32505,1.32379,1.32398,12013.5898
26.06.2018 15:00:00.000 GMT+0100,1.32398,1.32461,1.32267,1.32320,14948.8496
26.06.2018 16:00:00.000 GMT+0100,1.32320,1.32471,1.32282,1.32427,11267.8896
26.06.2018 17:00:00.000 GMT+0100,1.32426,1.32429,1.32261,1.32276,7570.04
26.06.2018 18:00:00.000 GMT+0100,1.32275,1.32285,1.31922,1.32040,7897.9399
26.06.2018 19:00:00.000 GMT+0100,1.32040,1.32359,1.32027,1.32347,4720.1401
26.06.2018 20:00:00.000 GMT+0100,1.32347,1.32349,1.32147,1.32178,5193.9302
26.06.2018 21:00:00.000 GMT+0100,1.32178,1.32289,1.32173,1.32184,2666.5801
26.06.2018 22:00:00.000 GMT+0100,1.32243,1.32272,1.32082,1.32223,4081.4399
26.06.2018 23:00:00.000 GMT+0100,1.32229,1.32248,1.32187,1.32234,1770.04
27.06.2018 00:00:00.000 GMT+0100,1.32235,1.32250,1.32199,1.32201,997.82
27.06.2018 01:00:00.000 GMT+0100,1.32200,1.32270,1.32161,1.32268,4030.03
27.06.2018 02:00:00.000 GMT+0100,1.32267,1.32310,1.32180,1.32223,6056.8599
27.06.2018 03:00:00.000 GMT+0100,1.32224,1.32299,1.32192,1.32219,4084.77
27.06.2018 04:00:00.000 GMT+0100,1.32216,1.32304,1.32191,1.32289,5017.3301
27.06.2018 05:00:00.000 GMT+0100,1.32289,1.32292,1.32194,1.32216,3781.1699
27.06.2018 06:00:00.000 GMT+0100,1.32216,1.32243,1.32125,1.32185,4941.4302
27.06.2018 07:00:00.000 GMT+0100,1.32184,1.32333,1.32144,1.32332,8690.9004
27.06.2018 08:00:00.000 GMT+0100,1.32331,1.32336,1.32055,1.32084,12176.5596
27.06.2018 09:00:00.000 GMT+0100,1.32081,1.32086,1.31890,1.31950,14357.4697
27.06.2018 10:00:00.000 GMT+0100,1.31949,1.32169,1.31884,1.32146,12293.0898
27.06.2018 11:00:00.000 GMT+0100,1.32146,1.32236,1.32055,1.32076,12162.3496
27.06.2018 12:00:00.000 GMT+0100,1.32079,1.32119,1.31653,1.31896,43305.4492
27.06.2018 13:00:00.000 GMT+0100,1.31896,1.31896,1.31506,1.31531,12928.4902
27.06.2018 14:00:00.000 GMT+0100,1.31530,1.31667,1.31496,1.31573,12510.4502
27.06.2018 15:00:00.000 GMT+0100,1.31566,1.31650,1.31406,1.31468,13902.8096
27.06.2018 16:00:00.000 GMT+0100,1.31468,1.31512,1.31261,1.31386,14252.75
27.06.2018 17:00:00.000 GMT+0100,1.31387,1.31474,1.31334,1.31404,9388.4502
27.06.2018 18:00:00.000 GMT+0100,1.31395,1.31466,1.31329,1.31372,7269.6602
27.06.2018 19:00:00.000 GMT+0100,1.31369,1.31430,1.31242,1.31275,6366.8101
27.06.2018 20:00:00.000 GMT+0100,1.31276,1.31294,1.31063,1.31130,6897.3398
27.06.2018 21:00:00.000 GMT+0100,1.31126,1.31198,1.31114,1.31128,3474.4399
27.06.2018 22:00:00.000 GMT+0100,1.31133,1.31198,1.31092,1.31167,11529
27.06.2018 23:00:00.000 GMT+0100,1.31167,1.31203,1.31159,1.31195,2682.71
28.06.2018 00:00:00.000 GMT+0100,1.31195,1.31203,1.31154,1.31193,1585.3
28.06.2018 01:00:00.000 GMT+0100,1.31191,1.31193,1.31077,1.31125,6455.02
28.06.2018 02:00:00.000 GMT+0100,1.31125,1.31156,1.31052,1.31107,5479.3999
28.06.2018 03:00:00.000 GMT+0100,1.31111,1.31188,1.31104,1.31184,5562.52
28.06.2018 04:00:00.000 GMT+0100,1.31184,1.31199,1.31115,1.31135,4078.0801
28.06.2018 05:00:00.000 GMT+0100,1.31136,1.31145,1.31073,1.31094,3219.04
28.06.2018 06:00:00.000 GMT+0100,1.31095,1.31106,1.30708,1.30879,5934.7002
28.06.2018 07:00:00.000 GMT+0100,1.30879,1.30938,1.30663,1.30776,9818.7803
28.06.2018 08:00:00.000 GMT+0100,1.30781,1.31026,1.30680,1.30842,13457.3398
28.06.2018 09:00:00.000 GMT+0100,1.30857,1.30900,1.30658,1.30867,12834.5898
28.06.2018 10:00:00.000 GMT+0100,1.30865,1.31088,1.30813,1.31040,10207.0195
28.06.2018 11:00:00.000 GMT+0100,1.31040,1.31040,1.30814,1.30989,11892.2695
28.06.2018 12:00:00.000 GMT+0100,1.30989,1.31025,1.30789,1.30890,10788.3096
28.06.2018 13:00:00.000 GMT+0100,1.30890,1.30903,1.30543,1.30550,15129.3896
28.06.2018 14:00:00.000 GMT+0100,1.30550,1.30889,1.30495,1.30867,17284.5098
28.06.2018 15:00:00.000 GMT+0100,1.30874,1.31093,1.30846,1.30970,17438.7695
28.06.2018 16:00:00.000 GMT+0100,1.30969,1.30986,1.30834,1.30933,14197.2305
28.06.2018 17:00:00.000 GMT+0100,1.30937,1.30960,1.30853,1.30947,7530.0698
28.06.2018 18:00:00.000 GMT+0100,1.30946,1.30989,1.30815,1.30898,6567.1899
28.06.2018 19:00:00.000 GMT+0100,1.30897,1.30905,1.30646,1.30656,6849.5698
28.06.2018 20:00:00.000 GMT+0100,1.30656,1.30777,1.30656,1.30730,5544.1001
28.06.2018 21:00:00.000 GMT+0100,1.30729,1.30790,1.30717,1.30761,2790.79
28.06.2018 22:00:00.000 GMT+0100,1.30763,1.30815,1.30675,1.30761,2733.7
28.06.2018 23:00:00.000 GMT+0100,1.30767,1.30797,1.30718,1.30771,1012.32
29.06.2018 00:00:00.000 GMT+0100,1.30769,1.30808,1.30731,1.30745,1709.8199
29.06.2018 01:00:00.000 GMT+0100,1.30743,1.30840,1.30740,1.30747,4474.6099
29.06.2018 02:00:00.000 GMT+0100,1.30747,1.30774,1.30686,1.30707,4078.03
29.06.2018 03:00:00.000 GMT+0100,1.30708,1.31209,1.30688,1.31104,7872.02
29.06.2018 04:00:00.000 GMT+0100,1.31103,1.31144,1.30930,1.31131,8955.2598
29.06.2018 05:00:00.000 GMT+0100,1.31130,1.31283,1.31111,1.31162,7167.9102
29.06.2018 06:00:00.000 GMT+0100,1.31160,1.31203,1.31111,1.31169,4550.2402
29.06.2018 07:00:00.000 GMT+0100,1.31168,1.31210,1.31024,1.31070,9282.5996
29.06.2018 08:00:00.000 GMT+0100,1.31069,1.31236,1.31012,1.31131,11752.2305
29.06.2018 09:00:00.000 GMT+0100,1.31131,1.31833,1.31072,1.31636,17172.9395
29.06.2018 10:00:00.000 GMT+0100,1.31632,1.31745,1.31433,1.31502,14556.2598
29.06.2018 11:00:00.000 GMT+0100,1.31504,1.31557,1.31334,1.31392,12794.5303
29.06.2018 12:00:00.000 GMT+0100,1.31392,1.31571,1.31348,1.31486,9817.9805
29.06.2018 13:00:00.000 GMT+0100,1.31486,1.31645,1.31417,1.31424,12732.7803
29.06.2018 14:00:00.000 GMT+0100,1.31422,1.31595,1.31384,1.31591,12289.7803
29.06.2018 15:00:00.000 GMT+0100,1.31587,1.32072,1.31503,1.32022,15048.7695
29.06.2018 16:00:00.000 GMT+0100,1.32023,1.32063,1.31922,1.31961,15914
29.06.2018 17:00:00.000 GMT+0100,1.31960,1.32002,1.31889,1.31932,8293.0098
29.06.2018 18:00:00.000 GMT+0100,1.31930,1.31950,1.31829,1.31924,5269.3101
29.06.2018 19:00:00.000 GMT+0100,1.31924,1.31962,1.31869,1.31899,5457.46
29.06.2018 20:00:00.000 GMT+0100,1.31899,1.31982,1.31870,1.31972,5238.96
29.06.2018 21:00:00.000 GMT+0100,1.31972,1.32136,1.31970,1.32040,4179.7798
29.06.2018 22:00:00.000 GMT+0100,1.32040,1.32040,1.32040,1.32040,0
29.06.2018 23:00:00.000 GMT+0100,1.32040,1.32040,1.32040,1.32040,0
